coverage_oracle,length_oracle,coverage_soft,length_soft,coverage_ignore,length_ignore,len_ratio_soft,len_ratio_ignore,coverage_pcp,length_pcp,len_ratio_pcp,pcp_frac_inf,pcp_precision,pcp_clusters,pcp_cluster_r2,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,rho,sigma_y,b_scale,use_x_in_em,em_converged,em_iter,em_loglik
0.8863333333333333,6.310645854892401,0.889,6.489620567816307,0.8936666666666667,7.410678989944882,1.028360760061532,1.1743138753697717,0.889,6.819134691925013,1.0805763544215368,0.0,20.0,1.0,0.0,0.951080472708375,13.573389844974125,1.4096449402989903,1,10,5.0,0.0,2.0,1.0,True,True,16,-34566.92205816438
0.904,10.055239542346346,0.908,10.248683754013129,0.9156666666666666,11.060448248263556,1.0192381505037367,1.099968648353319,0.9143333333333333,10.712833373742496,1.0653981268797008,0.0,20.0,1.0,0.0,0.9510827136498236,10.024939284391241,1.0945769010559383,1,10,5.0,0.0,3.0,1.0,False,True,8,-24272.043036399045
0.91,10.28122269353617,0.9083333333333333,10.33836565150339,0.9043333333333333,10.462698486474917,1.0055579924363611,1.0176511878351628,0.9063333333333333,10.301146617209156,1.0019378943795771,0.0,20.0,1.0,0.0,0.9451496768063935,12.815758344176647,1.4413835169080287,1,10,5.0,0.0,3.0,1.0,True,True,25,-34397.67066229422
0.8926666666666667,3.2163707398491828,0.8926666666666667,3.216187167359886,0.899,7.319321067814549,0.9999429255816121,2.2756459562114273,0.8846666666666667,4.139917489147585,1.287139395299221,0.0,20.0,1.0,-2.220446049250313e-16,0.9999996225243388,21.93283392898751,0.07264854827340476,1,10,10.0,0.0,1.0,1.0,False,True,3,-24501.76208004943
0.9023333333333333,3.260558476961412,0.9023333333333333,3.2605584612664806,0.8893333333333333,7.8580991580325295,0.9999999951864285,2.4100469945736624,0.884,4.264571509426783,1.3079267062865356,0.0,20.0,1.0,-2.220446049250313e-16,0.9999982447096564,22.200882112537055,0.07864986753280825,1,10,10.0,0.0,1.0,1.0,True,True,3,-34668.43492746737
0.8986666666666666,6.452412094727487,0.8986666666666666,6.452412080235053,0.893,9.632693272240745,0.999999997753951,1.4928825268479036,0.8956666666666667,7.129206995442858,1.1048902163686052,0.0,20.0,1.0,0.0,0.9999999691550534,19.6520925691905,0.05691048255482715,1,10,10.0,0.0,2.0,1.0,False,True,3,-24337.8419661398
0.8926666666666667,6.476375521878419,0.8926666666666667,6.476375517867215,0.9133333333333333,9.837861769551445,0.9999999993806407,1.5190381929394445,0.89,7.1448991227844765,1.1032249594927994,0.0,20.0,1.0,-2.220446049250313e-16,0.99999990440961,22.00439378840933,0.06890954111983638,1,10,10.0,0.0,2.0,1.0,True,True,3,-34696.50588221998
0.9003333333333333,10.059216637692804,0.9003333333333333,10.059216644987757,0.9003333333333333,11.899991857326807,1.0000000007252008,1.1829938936533537,0.8933333333333333,10.262468400807531,1.0202055259803358,0.0,20.0,1.0,0.0,0.9999999975342516,27.58472900946253,0.08710117042613827,1,10,10.0,0.0,3.0,1.0,False,True,3,-24431.13350378512
0.891,9.702288818261806,0.891,9.702288810663761,0.9066666666666666,12.221716901490492,0.9999999992168812,1.2596735811952513,0.8896666666666667,10.007387829924964,1.031446086318199,0.0,20.0,1.0,0.0,0.9999999977880704,27.60517144491042,0.07765265562388045,1,10,10.0,0.0,3.0,1.0,True,True,3,-34709.178845415554
0.8906666666666667,3.2858923963407403,0.8926666666666667,3.830264009575142,0.9063333333333333,14.268745539109007,1.1656693365372004,4.342426293386562,0.8933333333333333,4.541892938539364,1.3822403142590247,0.0,20.0,1.0,0.0,0.9851145033320172,24.91397070619557,20.134769917834603,1,10,20.0,0.0,1.0,1.0,False,True,10,-24788.555002245786
0.9013333333333333,3.350788511031447,0.903,3.7312103995326567,0.9113333333333333,12.894338029558345,1.1135320499186345,3.8481503643419086,0.8926666666666667,4.244569879275269,1.266737624681868,0.0,20.0,1.0,-2.220446049250313e-16,0.9932898973600535,24.91397070619557,19.484079329435975,1,10,20.0,0.0,1.0,1.0,True,True,12,-35453.01177987809
0.903,6.56957456096583,0.9023333333333333,6.678733308129078,0.916,16.2782972367839,1.0166158015485254,2.477831263763104,0.881,7.012401001475895,1.0674056495440647,0.0,20.0,1.0,0.0,0.9829559327493606,27.631021115928547,20.522090826189416,1,10,20.0,0.0,2.0,1.0,False,True,16,-24977.565231903543
0.9083333333333333,6.960506463402953,0.9066666666666666,7.142981083406935,0.9073333333333333,16.890285630532958,1.0262157101589375,2.4265885994559353,0.9033333333333333,7.591447344374656,1.0906458293357062,0.0,20.0,1.0,0.0,0.9893241594237671,21.874558383443432,19.716976642835277,1,10,20.0,0.0,2.0,1.0,True,True,16,-35235.2757028673
0.9006666666666666,10.197569276678394,0.9006666666666666,10.197569276678422,0.898,17.60565173842701,1.0000000000000029,1.726455713195372,0.908,10.739293265239622,1.0531228544629885,0.0,20.0,1.0,1.1102230246251565e-16,1.0,27.631021115928547,0.06482880708191698,1,10,20.0,0.0,3.0,1.0,False,True,3,-24426.643004774498
0.897,9.934534460639892,0.893,10.035262529614188,0.904,17.755507250957653,1.0101391836097984,1.7872510605609198,0.9033333333333333,10.453099786915686,1.0521982512950478,0.0,20.0,1.0,0.0,0.9902699302364669,22.187709956090625,20.91195213111182,1,10,20.0,0.0,3.0,1.0,True,True,9,-35108.67989610192
0.911,3.386751449903329,0.911,3.3867514499033877,0.9023333333333333,19.14220360043642,1.0000000000000173,5.65208397592413,0.9126666666666666,4.81488773336364,1.4216832278911624,0.0,20.0,1.0,2.220446049250313e-16,1.0,27.631021115928547,0.055289371797430195,1,10,30.0,0.0,1.0,1.0,False,True,3,-24356.504525864628
0.902,3.297997958977524,0.902,3.2979979589775774,0.9056666666666666,21.746115210286515,1.0000000000000162,6.593732161383279,0.904,4.673500141210013,1.4170718718876754,0.0,20.0,1.0,1.1102230246251565e-16,1.0,18.927249464411055,0.0698492891886292,1,10,30.0,0.0,1.0,1.0,True,True,3,-34837.3020377252
0.8873333333333333,6.412192284193175,0.8873333333333333,6.4121922841933845,0.902,23.08359712548304,1.0000000000000326,3.5999539786707397,0.8926666666666667,7.08040508040132,1.1042097252534628,0.0,20.0,1.0,0.0,1.0,24.996863769543356,0.04674409871985015,1,10,30.0,0.0,2.0,1.0,False,True,3,-24453.811058695614
0.9033333333333333,6.727492422967515,0.9073333333333333,13.710033071746212,0.914,17.539734860308126,2.0379113360188192,2.6071727409796623,0.903,7.1465497106122955,1.0622902652724109,0.0,20.0,1.0,0.0,0.9905159272932539,21.948241106419243,44.7422948952843,1,10,30.0,0.0,2.0,1.0,True,True,13,-35155.45229758973
0.9016666666666666,10.042489883393424,0.9016666666666666,10.042489883393424,0.911,24.715909828231563,1.0,2.4611336546230995,0.8973333333333333,10.41507895216534,1.0371012640389154,0.0,20.0,1.0,0.0,1.0,27.631021115928547,0.06642539365653967,1,10,30.0,0.0,3.0,1.0,False,True,3,-24397.423311891034
0.9006666666666666,9.755113495535463,0.8993333333333333,14.208362700810357,0.8886666666666667,23.031832796128658,1.456504089605208,2.3610010080015402,0.8993333333333333,10.182200376698134,1.0437808213464796,0.0,20.0,1.0,-2.220446049250313e-16,0.987980824072004,27.631021115928547,44.594169730141786,1,10,30.0,0.0,3.0,1.0,True,True,11,-35180.1378119317
0.891,3.3444901768985233,0.8963333333333333,3.4194499033591232,0.8926666666666667,3.387453656974505,1.0224129007698606,1.0128460476196772,0.8896666666666667,3.3736763372635394,1.0087266395836993,0.0,20.0,1.0,1.1102230246251565e-16,0.6795868331488756,9.73460611851047,1.050583576664854,2,10,1.0,0.0,1.0,1.0,False,True,102,-20830.056142754103
0.9006666666666666,3.3464896753350377,0.8976666666666666,3.3911599345492434,0.9003333333333333,3.4114297261880395,1.0133483929573854,1.0194054239376968,0.8966666666666666,3.4267193957390853,1.023974291926066,0.0,20.0,1.0,0.0,0.7339295407323794,9.85767675005599,0.9026884058436476,2,10,1.0,0.0,1.0,1.0,True,True,120,-31067.78349204045
0.8996666666666666,6.544470275362281,0.8966666666666666,6.481590000807561,0.895,6.426659477737461,0.9903918465652686,0.9819984211604814,0.901,6.584174486543425,1.0060668334503124,0.0,20.0,1.0,2.220446049250313e-16,0.6733115207273043,8.90156355619434,1.0075417765567123,2,10,1.0,0.0,2.0,1.0,False,True,80,-20875.331626076942
0.9076666666666666,6.632760054416375,0.91,6.699924643022923,0.9073333333333333,6.644071330239869,1.0101261900107221,1.0017053648452068,0.9083333333333333,6.64337025372096,1.001599665782802,0.0,20.0,1.0,2.220446049250313e-16,0.7247268892858356,8.579912969239427,1.0330444254757272,2,10,1.0,0.0,2.0,1.0,True,True,77,-31192.659126745435
0.8976666666666666,9.825430684229463,0.892,9.778943914942536,0.8956666666666667,9.793365873389881,0.9952687296077981,0.9967365490765663,0.8936666666666667,9.79065660083146,0.9964608082316617,0.0,20.0,1.0,0.0,0.6814836605363341,9.186792391843586,1.1392373261041453,2,10,1.0,0.0,3.0,1.0,False,True,82,-21020.16445969646
0.8983333333333333,9.801253808239277,0.89,9.688291682682191,0.8916666666666667,9.699124505409257,0.9884747270331755,0.9895799757022753,0.892,9.647721238849039,0.9843354154076519,0.0,20.0,1.0,-2.220446049250313e-16,0.728277808641993,10.525403033322307,0.997580894701976,2,10,1.0,0.0,3.0,1.0,True,True,100,-30960.150590433645
0.903,3.3208050134321225,0.907,3.7346241808920535,0.9006666666666666,3.791416155763463,1.124614111875313,1.1417159816453522,0.9083333333333333,3.7422072811764835,1.1268976245337672,0.0,20.0,1.0,0.0,0.7165107568452028,8.012293341530766,3.7507533630076706,2,10,3.0,0.0,1.0,1.0,False,True,86,-22937.225362676767
0.8943333333333333,3.3207440478404426,0.8966666666666666,3.9238729638776464,0.893,3.904888578363761,1.1816246321150323,1.175907724927852,0.8846666666666667,3.6677137732463647,1.1044855370987008,0.0,20.0,1.0,1.1102230246251565e-16,0.7499790584809158,9.077029502782667,4.031841761319262,2,10,3.0,0.0,1.0,1.0,True,True,94,-33150.310012115195
0.9123333333333333,6.903560420419295,0.897,6.957652291503903,0.898,7.012444350756592,1.007835358538272,1.0157721412874494,0.8963333333333333,6.9263514902503305,1.0033013500922834,0.0,20.0,1.0,1.1102230246251565e-16,0.7234806644609637,8.149154663343545,3.692651379704081,2,10,3.0,0.0,2.0,1.0,False,True,44,-23007.719489360417
0.907,6.751664436121361,0.9016666666666666,6.845261527847934,0.9013333333333333,6.913564786304199,1.0138628174744333,1.0239793241673374,0.9036666666666666,6.83472394598833,1.0123020790877284,0.0,20.0,1.0,0.0,0.7518652478603567,9.457868170980202,3.7568476564557893,2,10,3.0,0.0,2.0,1.0,True,True,79,-33030.63517740891
0.9053333333333333,9.994646947623426,0.9096666666666666,10.214310337118896,0.9053333333333333,10.20504104523443,1.0219781039437017,1.0210506782994502,0.9086666666666666,10.222349787538505,1.0227824795721496,0.0,20.0,1.0,0.0,0.7244679828364069,7.729767446709568,3.5789792552036457,2,10,3.0,0.0,3.0,1.0,False,True,103,-22999.92329250332
0.9103333333333333,9.920486550950052,0.915,10.260577718306944,0.9093333333333333,10.230907065956611,1.034281702375205,1.0312908558881955,0.9133333333333333,10.235541218762023,1.0317579854772143,0.0,20.0,1.0,0.0,0.7548904318672571,9.020264269498886,3.818879007855768,2,10,3.0,0.0,3.0,1.0,True,True,88,-32990.68706600994
0.8883333333333333,3.163922830830213,0.8916666666666667,3.3082505321266362,0.8806666666666667,4.4084475834010135,1.04561669453188,1.3933486431602498,0.881,3.7718724440536753,1.1921505819609186,0.0,20.0,1.0,0.0,0.9543255427381572,13.102751567662363,1.0330358240356914,2,10,5.0,0.0,1.0,1.0,False,True,7,-24175.095669815484
0.898,3.3566437735100028,0.9023333333333333,3.5920151537222007,0.895,4.858433791569349,1.070121048313111,1.447408220649206,0.9023333333333333,4.194873674486182,1.2497226269857202,0.0,20.0,1.0,0.0,0.9503904465657607,12.255466771372488,1.3712022968960809,2,10,5.0,0.0,1.0,1.0,True,True,10,-34370.98133923874
0.9,6.655798052778057,0.8993333333333333,6.698949187189808,0.8953333333333333,7.121327162253392,1.0064832397361787,1.0699433945837686,0.8973333333333333,6.805066123058149,1.0224267727320526,0.0,20.0,1.0,0.0,0.956363903243527,14.387355894763978,1.0506294961976086,2,10,5.0,0.0,2.0,1.0,False,True,7,-24185.17804874476
0.9126666666666666,6.841317787699694,0.9063333333333333,6.828106335282509,0.895,7.2038601899291415,0.9980688731576045,1.0529930655876385,0.9053333333333333,6.977008523181689,1.0198340056247583,0.0,20.0,1.0,0.0,0.9496104912868398,13.000065066265,1.4302492396994264,2,10,5.0,0.0,2.0,1.0,True,True,11,-34382.30455071856
0.8926666666666667,9.772762905177167,0.8913333333333333,9.738018996239626,0.9026666666666666,10.574241467547948,0.9964448222805922,1.0820114608475966,0.894,10.160778754580178,1.0397038026162957,0.0,20.0,1.0,0.0,0.9571557508950549,8.818081018196196,1.0227195351536151,2,10,5.0,0.0,3.0,1.0,False,True,8,-24147.175666753086
0.891,9.599204455072528,0.893,9.6962064254334,0.888,10.065841567844393,1.010105209323843,1.0486120610260863,0.891,9.824048632865672,1.023423209584241,0.0,20.0,1.0,2.220446049250313e-16,0.9564804199285835,11.940346914929611,1.1650965787501522,2,10,5.0,0.0,3.0,1.0,True,True,11,-34465.43634465859
0.888,3.1614453160359957,0.888,3.161449435706085,0.905,8.262432618219751,1.0000013030970578,2.613498508517513,0.905,4.4700213997828255,1.4139170388648692,0.0,20.0,1.0,0.0,0.9999999866766283,27.58682725033664,0.07181483639953447,2,10,10.0,0.0,1.0,1.0,False,True,3,-24441.814140303897
0.906,3.3341852581357587,0.906,3.334185258070466,0.9113333333333333,7.3592281355730105,0.9999999999804172,2.2072043290383245,0.918,4.517912875264592,1.3550275481065173,0.0,20.0,1.0,0.0,0.9999999852046235,24.540033382650222,0.06221824803722165,2,10,10.0,0.0,1.0,1.0,True,True,3,-34614.61524587992
0.9133333333333333,6.862059534584436,0.9133333333333333,6.862059535976053,0.9056666666666666,9.546240227454092,1.0000000002027989,1.3911625481156962,0.919,7.405463451572134,1.0791896243757386,0.0,20.0,1.0,2.220446049250313e-16,0.9999998662034951,27.55928597689998,0.04161654916047546,2,10,10.0,0.0,2.0,1.0,False,True,3,-24429.002276334704
0.8973333333333333,6.492815143618197,0.8973333333333333,6.492815152566389,0.9,9.637382384696526,1.0000000013781685,1.4843149191101077,0.906,7.326315043105041,1.1283726520854507,0.0,20.0,1.0,1.1102230246251565e-16,0.9999952443881399,19.470246315522168,0.07214316084995331,2,10,10.0,0.0,2.0,1.0,True,True,3,-34655.11256427308
0.8936666666666667,9.739486133350166,0.8936666666666667,9.73948613897198,0.8956666666666667,12.190397300645769,1.0000000005772187,1.2516468665531684,0.8863333333333333,10.142695337302914,1.0413994330329266,0.0,20.0,1.0,-2.220446049250313e-16,0.9999999827214824,27.590296384209534,0.07731504001066883,2,10,10.0,0.0,3.0,1.0,False,True,4,-24399.76922533785
0.8803333333333333,9.536527722057839,0.8803333333333333,9.5365273917475,0.8866666666666667,12.02484947552427,0.9999999653636681,1.2609253415906276,0.8953333333333333,10.217212581757392,1.0713765931938877,0.0,20.0,1.0,0.0,0.9999865489641934,24.907296548933857,0.06657844820364901,2,10,10.0,0.0,3.0,1.0,True,True,3,-34614.718569133314
0.914,3.4165371382371106,0.9106666666666666,5.076593619835608,0.8983333333333333,13.649385814444356,1.4858886101425681,3.995093646629366,0.9046666666666666,4.471304783570381,1.308724185529421,0.0,20.0,1.0,0.0,0.9860071638317681,27.631021115928547,19.3943246980854,2,10,20.0,0.0,1.0,1.0,False,True,9,-24813.47230338804
0.8966666666666666,3.2597602500366065,0.8966666666666666,3.2597602500365763,0.882,12.772613336176201,0.9999999999999908,3.918267711876285,0.9023333333333333,4.605881266007871,1.4129509266689622,0.0,20.0,1.0,1.1102230246251565e-16,1.0,24.950812067683476,0.09414690035394217,2,10,20.0,0.0,1.0,1.0,True,True,3,-34807.82344064658
0.903,6.824873110132456,0.903,6.824873110132444,0.888,14.674325388643418,0.9999999999999982,2.1501242809712284,0.9083333333333333,7.440845279916374,1.0902540105645955,0.0,20.0,1.0,0.0,1.0,24.858708663963714,0.08353409336611058,2,10,20.0,0.0,2.0,1.0,False,True,3,-24427.436618831336
0.918,6.8285208040954934,0.918,6.828520804095693,0.8893333333333333,15.721755721540703,1.0000000000000293,2.302366233124951,0.9163333333333333,7.503922716898525,1.0989089631824729,0.0,20.0,1.0,0.0,1.0,24.628450154664314,0.07252624038221125,2,10,20.0,0.0,2.0,1.0,True,True,3,-34715.049945949475
0.91,10.00723358179129,0.91,10.007233581791283,0.9073333333333333,17.763508926856414,0.9999999999999993,1.7750668835369339,0.9016666666666666,10.468302909082695,1.0460736050101145,0.0,20.0,1.0,0.0,1.0,21.920610085303313,0.07813805195412445,2,10,20.0,0.0,3.0,1.0,False,True,3,-24452.15225280465
0.9093333333333333,10.114787703966694,0.9093333333333333,10.114787703966869,0.911,17.617099689916156,1.0000000000000173,1.7417171971891507,0.9013333333333333,10.265585184064573,1.0149086154362628,0.0,20.0,1.0,0.0,1.0,21.920610085303313,0.05661396488164131,2,10,20.0,0.0,3.0,1.0,True,True,3,-34731.280794707425
0.9016666666666666,3.3082208732567624,0.913,5.748900001981016,0.8953333333333333,23.849115629907594,1.737761843066282,7.209045751056351,0.91,4.745793588894493,1.4345455671532956,0.0,20.0,1.0,-2.220446049250313e-16,0.9862704966789163,25.142272364689017,43.513879230571035,2,10,30.0,0.0,1.0,1.0,False,True,15,-24847.905994531862
0.8946666666666667,3.270421819082248,0.8946666666666667,3.270421819082305,0.886,16.76039383757788,1.0000000000000173,5.124841615165475,0.8983333333333333,4.515428594289793,1.3806869095427334,0.0,20.0,1.0,0.0,1.0,25.06133615214719,0.07552247506733717,2,10,30.0,0.0,1.0,1.0,True,True,3,-34610.92554556452
0.896,6.465136054185329,0.9056666666666666,7.351213260801428,0.9046666666666666,22.29372621363252,1.1370546882833934,3.4482996222794493,0.8953333333333333,7.2528447891860575,1.1218394676305057,0.0,20.0,1.0,-4.440892098500626e-16,0.9879128862467115,22.005387253063788,44.95591330441614,2,10,30.0,0.0,2.0,1.0,False,True,15,-24996.356390625464
0.8993333333333333,6.624849032452477,0.902,21.312798508686082,0.9033333333333333,23.039107839973006,3.2170994998200313,3.477680431223966,0.888,7.251476785790613,1.0945874766758514,0.0,20.0,1.0,2.220446049250313e-16,0.9923125587189449,22.496130594957567,46.39964350783231,2,10,30.0,0.0,2.0,1.0,True,True,7,-35417.24292032543
0.8963333333333333,9.840529127646384,0.8963333333333333,9.840529127646409,0.904,21.730989163812993,1.0000000000000024,2.2083151100849916,0.8923333333333333,10.173037076184867,1.0337896412098737,0.0,20.0,1.0,-2.220446049250313e-16,1.0,24.84028798321976,0.07759054495672424,2,10,30.0,0.0,3.0,1.0,False,True,3,-24441.809216017296
0.905,9.885918523693999,0.904,17.512975571024523,0.893,22.88825282940489,1.77150717245448,2.3152378582270985,0.9066666666666666,10.536741951020632,1.0658333796466941,0.0,20.0,1.0,0.0,0.9912702630147854,19.98952444325492,42.87606378328042,2,10,30.0,0.0,3.0,1.0,True,True,12,-35171.643418846594
0.9133333333333333,3.3565116115151734,0.913,3.435674813823332,0.9123333333333333,3.4276323582109183,1.0235849630421576,1.0211888874305548,0.914,3.439660229936389,1.0247723315289474,0.0,20.0,1.0,0.0,0.7072548731576492,10.85395032283856,0.9733489636985786,3,10,1.0,0.0,1.0,1.0,False,True,142,-20842.769538969664
0.9063333333333333,3.332984646610584,0.9033333333333333,3.3674833149248626,0.9036666666666666,3.375086029338205,1.0103506832380285,1.012631736173893,0.9073333333333333,3.431480626551204,1.0295518852871957,0.0,20.0,1.0,0.0,0.7253812588903138,9.13842965527975,0.948927203369594,3,10,1.0,0.0,1.0,1.0,True,True,82,-30931.37030750161
0.8953333333333333,6.604858081974967,0.8926666666666667,6.637530858339524,0.8986666666666666,6.682259531277311,1.0049467794703602,1.0117188663770955,0.9003333333333333,6.759756890032758,1.0234522538009587,0.0,20.0,1.0,0.0,0.6818978614657456,9.989920615243369,1.0832590507607098,3,10,1.0,0.0,2.0,1.0,False,True,133,-21006.051759439943
0.8873333333333333,6.386175011235129,0.898,6.531930230827356,0.898,6.533920051833153,1.0228235554672087,1.0231351380659155,0.8876666666666667,6.440828981072499,1.008558169755952,0.0,20.0,1.0,-2.220446049250313e-16,0.7118585275966147,9.14470232368839,0.9347929536269065,3,10,1.0,0.0,2.0,1.0,True,True,90,-31044.074550236524
0.9056666666666666,10.130997916689346,0.903,10.086961685544608,0.9046666666666666,10.097356442987161,0.9956533175204593,0.9966793524212689,0.9053333333333333,10.170179103956027,1.0038674558606053,0.0,20.0,1.0,0.0,0.6834739231990831,9.157133161337054,1.1250438419942153,3,10,1.0,0.0,3.0,1.0,False,True,86,-21044.3650711376
0.8866666666666667,9.714548928375214,0.8713333333333333,9.41578679659062,0.8773333333333333,9.511529598586995,0.969245907968826,0.979101517601582,0.878,9.47968359310457,0.9758233411553854,0.0,20.0,1.0,0.0,0.7417594989074678,11.320475527489549,0.7712489029593661,3,10,1.0,0.0,3.0,1.0,True,True,174,-30781.341782135554
0.8983333333333333,3.265203285733498,0.9056666666666666,3.8855998618204586,0.911,3.9709102567656984,1.190002435314711,1.2161295666078782,0.914,3.8232829517367604,1.1709172805385974,0.0,20.0,1.0,0.0,0.735997090839307,12.451264534653625,3.4366179079683574,3,10,3.0,0.0,1.0,1.0,False,True,121,-22973.357738847677
0.9126666666666666,3.3735942010253304,0.913,3.978725572793678,0.9086666666666666,4.02838810922192,1.1793728989646803,1.1940938563380206,0.903,3.762847303765656,1.1153823132082752,0.0,20.0,1.0,2.220446049250313e-16,0.7713876701976027,12.481984253622034,3.847305629497199,3,10,3.0,0.0,1.0,1.0,True,True,87,-32841.845465241466
0.8953333333333333,6.617893900869812,0.9,6.87773563148012,0.904,7.066042323073789,1.0392635080740953,1.0677176801134687,0.898,6.892835545151995,1.0415451876987702,0.0,20.0,1.0,1.1102230246251565e-16,0.7471635578861052,9.813469561766746,3.448650243078233,3,10,3.0,0.0,2.0,1.0,False,True,82,-22969.160135928876
