coverage_cqr_ignore,length_cqr_ignore,coverage_pcp_base,length_pcp_base,pcp_base_frac_inf,pcp_base_precision,pcp_base_clusters,pcp_base_cluster_r2,coverage_em_pcp,length_em_pcp,em_pcp_frac_inf,em_pcp_precision,em_pcp_clusters,em_pcp_cluster_r2,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,use_x_in_em,em_converged,em_iter,em_loglik
0.8766666666666667,3.862011200193529,0.886,3.90420097202833,0.0,20.0,1.0,0.0,0.887,3.89032600232527,0.0,1.0,4.0,,0.7503143571574471,3.157684510078482,0.7264191900852222,4,4,0.3,False,True,37,-5779.5740245163
0.9036666666666666,4.243034654133928,0.9123333333333333,4.287685954899353,0.0,20.0,1.0,0.0,0.9083333333333333,4.2298301033332315,0.0,1.0,4.0,,0.7560505506858632,2.4438268838025086,0.7233174068223773,4,4,0.5,False,True,23,-5745.518267522224
0.8766666666666667,4.0752440642358225,0.895,4.143238016200953,0.0,20.0,1.0,0.0,0.8916666666666667,4.10134909272391,0.0,1.0,4.0,,0.750703020245038,1.145373407308976,0.7563987119667418,4,4,0.8,False,True,28,-5816.609117954475
0.9156666666666666,4.871749297396764,0.895,4.623324916837772,0.0,20.0,1.0,0.0,0.9013333333333333,4.653073348955415,0.0,1.0,4.0,,0.7595496346198558,0.5666211429423984,0.7629255898681958,4,4,1.5,False,True,23,-5867.827467638656
0.9136666666666666,4.26765473166832,0.9203333333333333,4.290837324500635,0.0,20.0,1.0,1.1102230246251565e-16,0.9106666666666666,4.230731564250105,0.0,1.0,4.0,,0.7618573833124692,3.4636388656419475,0.6954465550641736,5,4,0.01,False,True,23,-5709.15154241196
0.9053333333333333,4.077131265937613,0.9073333333333333,4.026591920074209,0.0,20.0,1.0,-2.220446049250313e-16,0.9083333333333333,4.018366068215695,0.0,1.0,4.0,,0.7626710295564187,11.087199735352701,0.7479338177265502,5,4,0.2,False,True,12,-5988.907591488576
0.8806666666666667,3.9910671374507656,0.8846666666666667,3.973695230435602,0.0,20.0,1.0,0.0,0.8853333333333333,3.956206714040188,0.0,1.0,4.0,,0.7619893190900439,2.544255165416976,0.7898612247614922,5,4,0.3,False,True,18,-5756.332921892998
0.9096666666666666,4.228842386049747,0.9073333333333333,4.231161756777922,0.0,20.0,1.0,0.0,0.9003333333333333,4.154384690317869,0.0,1.0,4.0,,0.7535980050703671,1.4441538470549249,0.7473424798837961,5,4,0.5,False,True,22,-5775.532067100312
0.895,4.187458409297894,0.8936666666666667,4.15501100802132,0.0,20.0,1.0,0.0,0.8966666666666666,4.146914489747204,0.0,1.0,4.0,,0.7572091220805494,1.2747945378421603,0.7731935178998662,5,4,0.8,False,True,55,-5797.251589289903
0.9206666666666666,4.941204231512205,0.9233333333333333,4.8854606231824445,0.0,20.0,1.0,0.0,0.9143333333333333,4.788571208166087,0.0,1.0,4.0,,0.7639938937124912,0.5264729454394965,0.7011181320914168,5,4,1.5,False,True,40,-5872.429727754155
0.896,3.995479078382864,0.8886666666666667,3.9317622354471853,0.0,20.0,1.0,0.0,0.892,3.9575088251689174,0.0,1.0,4.0,,0.7653713398472588,4.547764355400806,0.7303792627835847,6,4,0.01,False,True,22,-5752.545710668723
0.894,4.03581489707292,0.882,3.8317862787563186,0.0,20.0,1.0,-2.220446049250313e-16,0.8823333333333333,3.807183002426465,0.0,1.0,4.0,,0.7604563668671571,11.14192092898785,0.7252000286581967,6,4,0.2,False,True,24,-5990.504173568224
0.9193333333333333,4.241362877982655,0.907,4.108004886713162,0.0,20.0,1.0,0.0,0.9023333333333333,4.041012664989836,0.0,1.0,4.0,,0.7581564843420805,2.576120679555728,0.7529139330940028,6,4,0.3,False,True,22,-5710.24656339329
0.8853333333333333,4.053544901384686,0.889,4.011578953617603,0.0,20.0,1.0,0.0,0.8903333333333333,4.010722710286192,0.0,1.0,4.0,,0.7628953591370009,1.3206779352584257,0.7414426353195258,6,4,0.5,False,True,18,-5769.470788927982
0.9043333333333333,4.259682537050895,0.9006666666666666,4.227244161400429,0.0,20.0,1.0,0.0,0.9026666666666666,4.208814440440472,0.0,1.0,4.0,,0.7529459414353327,1.2506541129601094,0.72952269664499,6,4,0.8,False,True,56,-5808.179105489793
0.8996666666666666,4.745353076440801,0.8986666666666666,4.6324083138867564,0.0,20.0,1.0,0.0,0.8976666666666666,4.608016597874232,0.0,1.0,4.0,,0.7569770404914269,0.5293131685639996,0.7000898714466769,6,4,1.5,False,True,24,-5889.027376489939
0.9036666666666666,4.1214176087860634,0.8943333333333333,4.071699309576588,0.0,20.0,1.0,0.0,0.8983333333333333,3.9877249378824837,0.0,1.0,4.0,,0.7655568481308002,6.574405283133267,0.7534792722693169,7,4,0.01,False,True,27,-5805.715404121184
0.8893333333333333,3.9361023336039427,0.9043333333333333,3.960203528287948,0.0,20.0,1.0,0.0,0.9023333333333333,3.9612839357486878,0.0,1.0,4.0,,0.7520195479429898,3.003493870536982,0.7224679292872591,7,4,0.2,False,True,14,-5752.424266543652
0.9053333333333333,4.076076214335822,0.9003333333333333,3.9185529170151123,0.0,20.0,1.0,0.0,0.8946666666666667,3.9691279444048537,0.0,1.0,4.0,,0.7582687000814415,4.178299949228638,0.7527552166031309,7,4,0.3,False,True,32,-5766.539378406174
0.8953333333333333,4.15129322669216,0.8896666666666667,4.003148282254231,0.0,20.0,1.0,-2.220446049250313e-16,0.8943333333333333,4.031899638357138,0.0,1.0,4.0,,0.761925580661846,7.272691304792191,0.7688479192731753,7,4,0.5,False,True,9,-6065.514461556192
0.903,4.2897160525932705,0.916,4.3162263664706355,0.0,20.0,1.0,0.0,0.914,4.281524795602369,0.0,1.0,4.0,,0.7500947983065119,1.195093103207744,0.7724951208827244,7,4,0.8,False,True,48,-5812.432649183049
0.897,4.672694261851535,0.8986666666666666,4.568857722818128,0.0,20.0,1.0,0.0,0.8973333333333333,4.558123394360394,0.0,1.0,4.0,,0.7589250639821181,0.526676275755207,0.6848868228572913,7,4,1.5,False,True,35,-5880.72657835795
0.9026666666666666,4.094526917597031,0.897,3.973381017192174,0.0,20.0,1.0,-2.220446049250313e-16,0.8916666666666667,3.9620281607234245,0.0,1.0,4.0,,0.7495303078393787,7.2195384362863795,0.7411267684518764,8,4,0.01,False,True,21,-5793.636847613397
0.9,3.9901681080804017,0.9033333333333333,3.9134223804248203,0.0,20.0,1.0,0.0,0.8993333333333333,3.90642954664402,0.0,1.0,4.0,,0.758300813051737,9.254351335306406,0.7382375572664808,8,4,0.2,False,True,31,-6024.582491702042
0.8906666666666667,4.001160104482432,0.9003333333333333,4.015202839889304,0.0,20.0,1.0,0.0,0.888,3.9376412218102477,0.0,1.0,4.0,,0.7523964698825114,3.200192256361061,0.7356256894917269,8,4,0.3,False,True,40,-5727.381987756625
0.8983333333333333,4.203887747864285,0.9003333333333333,4.16042669170779,0.0,20.0,1.0,-2.220446049250313e-16,0.895,4.102905574169797,0.0,1.0,4.0,,0.7488839045626979,6.968873248096291,0.7850548106520353,8,4,0.5,False,True,37,-6051.881855958062
0.917,4.388884541513049,0.9036666666666666,4.239311603066604,0.0,20.0,1.0,0.0,0.904,4.246105041851116,0.0,1.0,4.0,,0.753438417007377,1.2901508917856628,0.7660393174659299,8,4,0.8,False,True,21,-5851.613688104231
0.916,4.882857476950657,0.9166666666666666,4.716833014134976,0.0,20.0,1.0,-2.220446049250313e-16,0.911,4.686781898589228,0.0,1.0,4.0,,0.7645930279006661,0.5416891930800913,0.7253371943182174,8,4,1.5,False,True,35,-5935.536197656795
0.903,3.9755883738641313,0.897,3.8513085811224483,0.0,20.0,1.0,-2.220446049250313e-16,0.8983333333333333,3.8800552608211114,0.0,1.0,4.0,,0.761678095110564,9.089428049818805,0.7122437291717665,9,4,0.01,False,True,25,-5853.446545251044
0.9003333333333333,3.9934640187732993,0.8883333333333333,3.897595929285115,0.0,20.0,1.0,2.220446049250313e-16,0.884,3.9179191957927286,0.0,1.0,4.0,,0.7612735548968249,4.706111498575925,0.7092966502937,9,4,0.2,False,True,29,-5825.838325739138
0.9063333333333333,4.1565194930634695,0.9073333333333333,4.0862769200046,0.0,20.0,1.0,0.0,0.9056666666666666,4.0754718989072485,0.0,1.0,4.0,,0.7561724499769681,3.305631575305712,0.743694986207363,9,4,0.3,False,True,11,-5751.823272348512
0.896,4.058671629598736,0.8956666666666667,3.9788368325271017,0.0,20.0,1.0,0.0,0.899,3.96550722930082,0.0,1.0,4.0,,0.759824129284184,1.2921461258780322,0.7234393789778936,9,4,0.5,False,True,25,-5737.09741034783
0.9003333333333333,4.275522827593443,0.896,4.135344152955816,0.0,20.0,1.0,0.0,0.8956666666666667,4.082510537449199,0.0,1.0,4.0,,0.7615086997437015,1.3793805777563921,0.7246780327007861,9,4,0.8,False,True,57,-5864.869038859863
0.9106666666666666,4.845633779460267,0.9073333333333333,4.800610291256024,0.0,20.0,1.0,-2.220446049250313e-16,0.907,4.729659753189759,0.0,1.0,4.0,,0.7637009984567105,0.5325132040538844,0.7103222377012672,9,4,1.5,False,True,37,-5834.722762547072
0.8876666666666667,3.909456091890249,0.892,3.9570684380100114,0.0,20.0,1.0,0.0,0.8793333333333333,3.818145232252615,0.0,1.0,4.0,,0.7555310410866164,7.09471320951091,0.7340850520295229,10,4,0.01,False,True,27,-5808.037380845546
0.8966666666666666,4.009909932329171,0.893,3.9293937454703203,0.0,20.0,1.0,0.0,0.8913333333333333,3.919044456380372,0.0,1.0,4.0,,0.7640881034088309,5.602875497845145,0.7335157383231357,10,4,0.2,False,True,24,-5755.498287362606
0.913,4.199565930670608,0.9093333333333333,4.062319807190904,0.0,20.0,1.0,0.0,0.914,4.121396553139392,0.0,1.0,4.0,,0.751848349415966,2.984170132308551,0.7689788610447287,10,4,0.3,False,True,19,-5710.475753372111
0.9023333333333333,4.156935286857492,0.904,4.021977150159608,0.0,20.0,1.0,-2.220446049250313e-16,0.895,3.9511244573316726,0.0,1.0,4.0,,0.7596477821766348,1.386419151708913,0.722176659312868,10,4,0.5,False,True,47,-5726.373662960632
0.9,4.411062482257918,0.8913333333333333,4.2593694184076245,0.0,20.0,1.0,0.0,0.8893333333333333,4.2353415902049125,0.0,1.0,4.0,,0.752196275142899,2.405740645862701,0.7728882902050676,10,4,0.8,False,True,52,-5949.724375852076
0.904,4.7415240214147865,0.9073333333333333,4.666440819179141,0.0,20.0,1.0,1.1102230246251565e-16,0.9003333333333333,4.613147583356425,0.0,1.0,4.0,,0.7566312311427736,0.5506763423248724,0.7453001532560977,10,4,1.5,False,True,35,-5847.32698434249
