coverage_oracle,length_oracle,coverage_soft,length_soft,coverage_ignore,length_ignore,len_ratio_soft,len_ratio_ignore,mean_max_tau,cross_entropy,z_feature_mse,seed,K,delta,rho,sigma_y,b_scale,use_x_in_em,em_converged,em_iter,em_loglik
0.884,9.715385922090745,0.8873333333333333,9.901510209674647,0.8943333333333333,10.21375079204771,1.0191576833979077,1.0512964563583407,0.8488170652059337,11.974831213928429,3.4600317591113527,1,10,4.0,0.0,3.0,1.0,True,True,38,-33923.934373718424
0.9086666666666666,3.3485381718395835,0.909,3.4770296071369384,0.907,4.9408552467869855,1.0383723967604543,1.4755260335206608,0.9570166184498893,13.670882542676035,1.099226550747832,1,10,5.0,0.0,1.0,1.0,False,True,13,-24103.257416242515
0.9113333333333333,3.3528675369469125,0.9063333333333333,3.460156692159144,0.8993333333333333,4.7798807174529525,1.0319992227637862,1.425609769780963,0.9492252742777971,13.671605144754096,1.4428714933039173,1,10,5.0,0.0,1.0,1.0,True,True,15,-34406.10284321278
0.8986666666666666,6.575246029854266,0.8956666666666667,6.609996395081646,0.8986666666666666,7.648357317911614,1.005285028890113,1.1632047353338553,0.9531765058846713,14.80663055280972,1.062353126115828,1,10,5.0,0.0,2.0,1.0,False,True,8,-24139.985740675376
0.8863333333333333,6.310645854892401,0.889,6.489620567816307,0.8936666666666667,7.410678989944882,1.028360760061532,1.1743138753697717,0.951080472708375,13.573389844974125,1.4096449402989903,1,10,5.0,0.0,2.0,1.0,True,True,16,-34566.92205816438
0.904,10.055239542346346,0.908,10.248683754013129,0.9156666666666666,11.060448248263556,1.0192381505037367,1.099968648353319,0.9510827136498236,10.024939284391241,1.0945769010559383,1,10,5.0,0.0,3.0,1.0,False,True,8,-24272.043036399045
0.91,10.28122269353617,0.9083333333333333,10.33836565150339,0.9043333333333333,10.462698486474917,1.0055579924363611,1.0176511878351628,0.9451496768063935,12.815758344176647,1.4413835169080287,1,10,5.0,0.0,3.0,1.0,True,True,25,-34397.67066229422
0.9096666666666666,3.362772837035299,0.9116666666666666,3.447934648404899,0.917,5.708125453865295,1.0253248778602246,1.6974460454181957,0.9885308778991005,19.736883002101298,0.42853597086567274,1,10,6.0,0.0,1.0,1.0,False,True,5,-24505.955315484967
0.8976666666666666,3.284231626573171,0.897,3.319819454572365,0.9006666666666666,5.149442755903993,1.0108359677530805,1.5679292271102752,0.9884484268975912,19.737140175171405,0.5876681326904736,1,10,6.0,0.0,1.0,1.0,True,True,6,-34660.78121222756
0.9056666666666666,6.693650904649458,0.9013333333333333,6.692403880913078,0.9043333333333333,8.026303247700842,0.999813700512001,1.1990919995731646,0.9871851833140095,15.210974956592423,0.5204211343026243,1,10,6.0,0.0,2.0,1.0,False,True,5,-24449.65602688828
0.9056666666666666,6.542934732890583,0.904,6.611724922856304,0.9196666666666666,8.004749874270424,1.0105136598138327,1.22341887869238,0.9849889221224299,13.024850535757823,0.6712613591203067,1,10,6.0,0.0,2.0,1.0,True,True,7,-34746.62421566453
0.897,10.047693364604218,0.8986666666666666,10.097114611637585,0.903,10.89873453903314,1.0049186659305773,1.0847001539106427,0.987172639411635,15.734521955744642,0.4826110968657349,1,10,6.0,0.0,3.0,1.0,False,True,32,-24456.719535756136
0.891,9.844717000552512,0.8916666666666667,9.858361718472542,0.8966666666666666,10.64984878730082,1.0013859939213352,1.0817831316738837,0.9878386512919954,18.815005683235963,0.4525575081755293,1,10,6.0,0.0,3.0,1.0,True,True,6,-34575.90003989634
0.8916666666666667,3.2582759304022106,0.8933333333333333,3.270612352394965,0.8953333333333333,3.2716545714906284,1.0037861808687367,1.004106049141997,0.6890784830706088,9.895528370302692,0.5142655815793469,2,10,0.1,0.0,1.0,1.0,False,True,144,-20583.48717820589
0.8986666666666666,3.352619588976819,0.8953333333333333,3.3033316597044062,0.897,3.322326791383458,0.9852986812358705,0.9909644393616975,0.729673549767281,9.245975989036056,0.508874982089927,2,10,0.1,0.0,1.0,1.0,True,True,83,-30570.594117943743
0.9056666666666666,6.609960852611812,0.91,6.683858278169996,0.912,6.682048062146142,1.0111797069916058,1.0109058451542638,0.6799868613672417,10.819767993711405,0.47056759745038856,2,10,0.1,0.0,2.0,1.0,False,True,167,-20447.38628627192
